Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
481,"R Kawakami, H Murakami, K Sanada, ...","Calf circumference as a surrogate marker of muscle mass for diagnosing sarcopenia in J apanese men and women",2015,"Geriatrics & …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/ggi.12377","https://scholar.google.com/scholar?cites=8889973153638043717&as_sdt=2005&sciodt=0,5&hl=en",862,"2025-08-12 20:35:49","","10.1111/ggi.12377","","",,,,,481,48.10,120,4,10,"… Body composition was determined by Hologic software version 11.2:3 for Windows (Hologic)… of assessing muscle mass for the diagnosis of sarcopenia in women was inferior to that in …","https://onlinelibrary.wiley.com/doi/pdf/10.1111/ggi.12377","https://scholar.google.com/scholar?q=related:RdBabXuHX3sJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
477,"G Bahat, A Tufan, F Tufan, C Kilic, TS Akpinar, M Kose, ...","Cut-off points to identify sarcopenia according to European Working Group on Sarcopenia in Older People (EWGSOP) definition",2016,"Clinical nutrition","Elsevier","https://www.sciencedirect.com/science/article/pii/S0261561416000583","https://scholar.google.com/scholar?cites=9873428613809838927&as_sdt=2005&sciodt=0,5&hl=en",310,"2025-08-12 20:35:49","","","","",,,,,477,53.00,68,7,9,"… and consensus diagnostic criteria for age-related sarcopenia … In that study, we aimed to investigate the prevalence of sarcopenia … Lastly, we assessed body composition with BIA. BIA is …","https://www.esceo.org/sites/esceo/files/pdf/2016_Clin_Nutr_Cutoff_points_proofs.pdf","https://scholar.google.com/scholar?q=related:TxtQOQN3BYkJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
475,"R Barazzoni, S Bischoff, Y Boirie, L Busetto, ...","Sarcopenic obesity: time to meet the challenge",2018,"Obesity facts","karger.com","https://karger.com/ofa/article-abstract/11/4/294/239582","https://scholar.google.com/scholar?cites=10879903612299464549&as_sdt=2005&sciodt=0,5&hl=en",99,"2025-08-12 20:35:49","","","","",,,,,475,67.86,95,5,7,"… altered body composition due to low skeletal muscle function and mass (sarcopenic obesity) as … A definition of primary, age-associated sarcopenia and corresponding diagnostic criteria …","https://karger.com/ofa/article-pdf/11/4/294/3299158/000490361.pdf","https://scholar.google.com/scholar?q=related:ZU-Z8bAu_ZYJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
466,"KM Choi","Sarcopenia and sarcopenic obesity",2016,"The Korean journal of internal medicine","pmc.ncbi.nlm.nih.gov","https://pmc.ncbi.nlm.nih.gov/articles/PMC5094937/","https://scholar.google.com/scholar?cites=16453359353828550034&as_sdt=2005&sciodt=0,5&hl=en",101,"2025-08-12 20:35:49","","","","",,,,,466,51.78,466,1,9,"… body composition, such as an increase in visceral fat and reduced muscle mass. Recently, the new concept of sarcopenic obesity … to the different diagnostic criteria for sarcopenia; it is …","https://pmc.ncbi.nlm.nih.gov/articles/PMC5094937/pdf/kjim-2016-193.pdf","https://scholar.google.com/scholar?q=related:kiXNnigTVuQJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
461,"BA Derstine, SA Holcombe, BE Ross, NC Wang, ...","Skeletal muscle cutoff values for sarcopenia diagnosis using T10 to L5 measurements in a healthy US population",2018,"Scientific reports","nature.com","https://www.nature.com/articles/s41598-018-29825-5","https://scholar.google.com/scholar?cites=11308795491992804332&as_sdt=2005&sciodt=0,5&hl=en",348,"2025-08-12 20:35:49","HTML","","","",,,,,461,65.86,92,5,7,"Measurements of skeletal muscle cross-sectional area, index, and radiation attenuation utilizing clinical computed tomography (CT) scans are used in assessments of sarcopenia, the …","https://www.nature.com/articles/s41598-018-29825-5","https://scholar.google.com/scholar?q=related:7BvFWZXp8JwJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
430,"B Kirk, J Zanker, G Duque","Osteosarcopenia: epidemiology, diagnosis, and treatment—facts and numbers",2020,"Journal of cachexia, sarcopenia …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/jcsm.12567","https://scholar.google.com/scholar?cites=3893809485844544997&as_sdt=2005&sciodt=0,5&hl=en",892,"2025-08-12 20:35:49","","10.1002/jcsm.12567","","",,,,,430,86.00,143,3,5,"… alone, 65 years and over, or with falls), we argue that the diagnostic algorithm should be … and data mining and training of artificial intelligence technologies or similar technologies. …","https://onlinelibrary.wiley.com/doi/pdf/10.1002/jcsm.12567","https://scholar.google.com/scholar?q=related:5X3P2hiXCTYJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
429,"A Tournadre, G Vial, F Capel, M Soubrier, Y Boirie","Sarcopenia",2019,"Joint bone spine","Elsevier","https://www.sciencedirect.com/science/article/pii/S1297319X18301891","https://scholar.google.com/scholar?cites=18221804075433715540&as_sdt=2005&sciodt=0,5&hl=en",242,"2025-08-12 20:35:49","","","","",,,,,429,71.50,86,5,6,"… The adverse effects of sarcopenia are particularly great in patients with a high fat mass, a condition known as sarcopenic obesity. The diagnosis of sarcopenia rests on muscle mass …","https://www.sciencedirect.com/science/article/am/pii/S1297319X18301891","https://scholar.google.com/scholar?q=related:VOf9akPa4PwJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
419,"P Bossi, P Delrio, A Mascheroni, M Zanetti","The spectrum of malnutrition/cachexia/sarcopenia in oncology according to different cancer types and settings: a narrative review",2021,"Nutrients","mdpi.com","https://www.mdpi.com/2072-6643/13/6/1980","https://scholar.google.com/scholar?cites=4552585191065579745&as_sdt=2005&sciodt=0,5&hl=en",960,"2025-08-12 20:35:49","HTML","","","",,,,,419,104.75,105,4,4,"… and diagnostic criteria of sarcopenia are … body composition and sarcopenia rather than of crude BMI on clinical outcomes in cancer patients is particularly evident for sarcopenic obesity. …","https://www.mdpi.com/2072-6643/13/6/1980","https://scholar.google.com/scholar?q=related:4fAqUxwILj8J:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
408,"AA Sayer, A Cruz-Jentoft","Sarcopenia definition, diagnosis and treatment: consensus is growing",2022,"Age and ageing","academic.oup.com","https://academic.oup.com/ageing/article-abstract/51/10/afac220/6770072","https://scholar.google.com/scholar?cites=7132148951588075728&as_sdt=2005&sciodt=0,5&hl=en",97,"2025-08-12 20:35:49","","","","",,,,,408,136.00,204,2,3,"… make the diagnosis of sarcopenia and are unaware of diagnostic tools … artificial intelligence may help. For example, natural language processing has been used to identify sarcopenia…","https://academic.oup.com/ageing/article/51/10/afac220/6770072","https://scholar.google.com/scholar?q=related:0PiUCK97-mIJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
401,"D Albano, C Messina, J Vitale, LM Sconfienza","Imaging of sarcopenia: old evidence and new insights",2020,"European radiology","Springer","https://link.springer.com/article/10.1007/s00330-019-06573-2","https://scholar.google.com/scholar?cites=7450173490538634648&as_sdt=2005&sciodt=0,5&hl=en",76,"2025-08-12 20:35:49","","10.1007/s00330-019-06573-2","","",,,,,401,80.20,100,4,5,"… mass and quality and to achieve the diagnosis of sarcopenia. With different extent, all these … Artificial intelligence may also represent an invaluable tool in the detection of sarcopenia. At …","https://search.proquest.com/openview/cf9a87e973cdb1b12e4695273fbc7ad2/1?pq-origsite=gscholar&cbl=54162","https://scholar.google.com/scholar?q=related:mF2WIlFVZGcJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
396,"CC Sieber","Malnutrition and sarcopenia",2019,"Aging clinical and experimental research","Springer","https://link.springer.com/article/10.1007/s40520-019-01170-1","https://scholar.google.com/scholar?cites=16208993027961302773&as_sdt=2005&sciodt=0,5&hl=en",500,"2025-08-12 20:35:49","","10.1007/s40520-019-01170-1","","",,,,,396,66.00,396,1,6,"… sarcopenia often reaches levels where mobility, balance and functionality on overall are hampered, its diagnosis has not become part of the standard diagnostic … in body composition, …","https://scholar.google.com/scholar?output=instlink&q=info:9a5qrkfp8eAJ:scholar.google.com/&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026&scillfp=2578983386716506322&oi=lle","https://scholar.google.com/scholar?q=related:9a5qrkfp8eAJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
389,"AA Damluji, M Alfaraidhy, N AlHajri, NN Rohant, ...","Sarcopenia and cardiovascular diseases",2023,"Circulation","ahajournals.org","https://www.ahajournals.org/doi/abs/10.1161/CIRCULATIONAHA.123.064071","https://scholar.google.com/scholar?cites=2439599981188484351&as_sdt=2005&sciodt=0,5&hl=en",559,"2025-08-12 20:35:49","","10.1161/CIRCULATIONAHA.123.064071","","",,,,,389,194.50,78,5,2,"… To indicate a diagnosis of sarcopenia, there must be impairment in any of the following … to compare the effect of changes in body composition (sarcopenia and cachexia) in symptomatic …","https://www.ahajournals.org/doi/pdf/10.1161/CIRCULATIONAHA.123.064071","https://scholar.google.com/scholar?q=related:_wzK4EEz2yEJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
389,"MH Edwards, EM Dennison, AA Sayer, R Fielding, ...","Osteoporosis and sarcopenia in older age",2015,"Bone","Elsevier","https://www.sciencedirect.com/science/article/pii/S8756328215001295","https://scholar.google.com/scholar?cites=4953672594616437783&as_sdt=2005&sciodt=0,5&hl=en",954,"2025-08-12 20:35:49","","","","",,,,,389,38.90,78,5,10,"… , for sarcopenia there have been several diagnostic criteria … about how improvement in sarcopenia should be measured in … clinical outcomes to which sarcopenia can be related such as …","https://pmc.ncbi.nlm.nih.gov/articles/PMC4601530/pdf/emss-64655.pdf","https://scholar.google.com/scholar?q=related:F0yzp_r6vkQJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
384,"TG Barbosa‐Silva, RM Bielemann, ...","Prevalence of sarcopenia among community‐dwelling elderly of a medium‐sized South American city: results of the COMO VAI? study",2016,"… , sarcopenia and …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/jcsm.12049","https://scholar.google.com/scholar?cites=6922257651825498976&as_sdt=2005&sciodt=0,5&hl=en",474,"2025-08-12 20:35:49","","10.1002/jcsm.12049","","",,,,,384,42.67,128,3,9,"… exams established for the diagnosis of sarcopenia. Among the … in the substudy on body composition. One hundred and eighty-… We also collected body composition data using DXA in a …","https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/jcsm.12049","https://scholar.google.com/scholar?q=related:YNvJnKjMEGAJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
380,"BJ Caan, JA Meyerhardt, CH Kroenke, ...","Explaining the obesity paradox: the association between body composition and colorectal cancer survival (C-SCANS Study)",2017,"Cancer epidemiology …","aacrjournals.org","https://aacrjournals.org/cebp/article-abstract/26/7/1008/71251","https://scholar.google.com/scholar?cites=17937608633017676449&as_sdt=2005&sciodt=0,5&hl=en",304,"2025-08-12 20:35:49","","","","",,,,,380,47.50,95,4,8,"… of sarcopenia and adiposity with time to event. Follow-up began on the date of colorectal cancer diagnosis … Time to failure as a function of sarcopenia and the muscle mass and adiposity …","https://aacrjournals.org/cebp/article/26/7/1008/71251","https://scholar.google.com/scholar?q=related:obL_ogMw7_gJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
375,"VE Baracos, L Arribas","Sarcopenic obesity: hidden muscle wasting and its impact for survival and complications of cancer therapy",2018,"Annals of Oncology","Elsevier","https://www.sciencedirect.com/science/article/pii/S0923753419316795","https://scholar.google.com/scholar?cites=7726591678657878143&as_sdt=2005&sciodt=0,5&hl=en",165,"2025-08-12 20:35:49","HTML","","","",,,,,375,53.57,188,2,7,"… Body composition, defined as the proportions and … Severe muscle depletion (sarcopenia) is most easily overlooked in … a precise and specific assessment of sarcopenia. Here, we review …","https://www.sciencedirect.com/science/article/pii/S0923753419316795","https://scholar.google.com/scholar?q=related:f1jkyjFeOmsJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
372,"M Sinclair, PJ Gow, M Grossmann, ...","sarcopenia in cirrhosis–aetiology, implications and potential therapeutic interventions",2016,"Alimentary …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/apt.13549","https://scholar.google.com/scholar?cites=11249122509223665055&as_sdt=2005&sciodt=0,5&hl=en",207,"2025-08-12 20:35:49","","10.1111/apt.13549","","",,,,,372,41.33,93,4,9,"… of treatment on body composition in cirrhosis are lacking. … using the search terms ‘sarcopenia’, ‘muscle’, ‘body composition’, ‘… diagnosis, aetiology, implication or treatment of sarcopenia …","https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/apt.13549","https://scholar.google.com/scholar?q=related:n50gXVLpHJwJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
